# Time-averaged data for fix ave_time
# TimeStep v_kinetic_energy v_potential_energy
10130 1.51878 14.5246
10140 1.5147 14.5245
10150 1.5093 14.5244
10160 1.49575 14.5242
10170 1.49368 14.5242
10180 1.49428 14.5242
10190 1.49329 14.5242
10200 1.49068 14.5244
10210 1.48357 14.5244
10220 1.4676 14.5244
10230 1.47396 14.5244
10240 1.46572 14.5244
10250 1.46631 14.5244
10260 1.4646 14.5243
10270 1.45572 14.5243
10280 1.45021 14.5243
10290 1.45803 14.5243
10300 1.45471 14.5244
10310 1.45961 14.5245
10320 1.46678 14.5247
10330 1.47422 14.5248
10340 1.4682 14.525
10350 1.46205 14.5252
10360 1.45661 14.5254
10370 1.45919 14.5256
10380 1.46683 14.5258
10390 1.46635 14.5261
10400 1.45386 14.5265
10410 1.45754 14.5268
10420 1.44655 14.5272
10430 1.44854 14.5275
10440 1.44782 14.5278
10450 1.46151 14.528
10460 1.46773 14.5283
10470 1.4679 14.5286
10480 1.46469 14.5288
10490 1.45793 14.5292
10500 1.47319 14.5295
10510 1.48258 14.5299
10520 1.48423 14.5302
10530 1.47846 14.5306
10540 1.48489 14.5309
10550 1.47868 14.5313
10560 1.47272 14.5316
10570 1.47527 14.5319
10580 1.48513 14.5321
10590 1.49395 14.5324
10600 1.49319 14.5326
10610 1.50666 14.5328
10620 1.49407 14.533
10630 1.49742 14.5331
10640 1.49687 14.5333
10650 1.49672 14.5335
10660 1.49339 14.5337
10670 1.48995 14.5338
10680 1.48246 14.5338
10690 1.48619 14.5338
10700 1.49229 14.5338
10710 1.49478 14.5336
10720 1.48559 14.5334
10730 1.50131 14.5332
10740 1.48834 14.533
10750 1.49581 14.5327
10760 1.49487 14.5325
10770 1.48795 14.5324
10780 1.49335 14.5322
10790 1.51001 14.5321
10800 1.51002 14.5319
10810 1.51571 14.5318
10820 1.51322 14.5316
10830 1.51172 14.5315
10840 1.51396 14.5314
10850 1.50822 14.5313
10860 1.50125 14.5312
10870 1.49659 14.5311
10880 1.49927 14.5311
10890 1.48615 14.531
10900 1.49839 14.531
10910 1.50261 14.531
10920 1.50688 14.531
10930 1.50924 14.531
10940 1.51859 14.5309
10950 1.51047 14.5309
10960 1.5094 14.5308
10970 1.51403 14.5307
10980 1.50987 14.5306
10990 1.5052 14.5305
11000 1.5105 14.5304
11010 1.51258 14.5302
11020 1.51482 14.5301
11030 1.51019 14.5299
11040 1.49934 14.5298
11050 1.50406 14.5296
11060 1.50809 14.5295
11070 1.51259 14.5293
11080 1.51495 14.5292
11090 1.5199 14.5291
11100 1.51453 14.529
11110 1.51293 14.5289
11120 1.52215 14.5288
11130 1.51381 14.5286
11140 1.50254 14.5284
11150 1.50505 14.5283
11160 1.51496 14.5282
11170 1.51205 14.5279
11180 1.51742 14.5278
11190 1.52187 14.5276
11200 1.53037 14.5275
11210 1.51955 14.5274
11220 1.5123 14.5274
11230 1.50422 14.5273
11240 1.50007 14.5272
11250 1.51563 14.5271
11260 1.51376 14.5271
11270 1.50798 14.527
11280 1.50657 14.5271
11290 1.50478 14.5272
11300 1.50965 14.5272
11310 1.51048 14.5273
11320 1.50896 14.5275
11330 1.5179 14.5276
11340 1.50917 14.5277
11350 1.51728 14.5278
11360 1.52236 14.5279
11370 1.5118 14.5281
11380 1.51352 14.5283
11390 1.50496 14.5284
11400 1.49692 14.5285
11410 1.49526 14.5286
11420 1.496 14.5288
11430 1.49766 14.5289
11440 1.49539 14.529
