# Time-averaged data for fix ave_time
# TimeStep v_kinetic_energy v_potential_energy
12130 1.49889 14.5255
12140 1.50928 14.5254
12150 1.49106 14.5254
12160 1.48178 14.5256
12170 1.48817 14.5257
12180 1.50945 14.5259
12190 1.50398 14.526
12200 1.49886 14.526
12210 1.47976 14.526
12220 1.48739 14.526
12230 1.4855 14.5261
12240 1.48154 14.5261
12250 1.50472 14.5259
12260 1.48803 14.5258
12270 1.49812 14.5257
12280 1.49758 14.5255
12290 1.49034 14.525
12300 1.47952 14.5247
12310 1.47512 14.5245
12320 1.46605 14.5243
12330 1.48534 14.5243
12340 1.49485 14.5242
12350 1.50716 14.5243
12360 1.52615 14.5245
12370 1.53019 14.5247
12380 1.5205 14.5249
12390 1.50741 14.525
12400 1.49414 14.5251
12410 1.50797 14.5253
12420 1.48534 14.5255
12430 1.46526 14.5255
12440 1.47203 14.5255
12450 1.48233 14.5255
12460 1.4849 14.5254
12470 1.50683 14.5253
12480 1.49181 14.5252
12490 1.48901 14.5251
12500 1.48598 14.5251
12510 1.50124 14.5252
12520 1.48481 14.5252
12530 1.48746 14.5252
12540 1.49027 14.5252
12550 1.47558 14.5253
12560 1.48812 14.5253
12570 1.52524 14.5252
12580 1.49833 14.5252
12590 1.50993 14.525
12600 1.5168 14.5248
12610 1.51968 14.5247
12620 1.54132 14.5247
12630 1.51952 14.5246
12640 1.51804 14.5246
12650 1.50851 14.5246
12660 1.49741 14.5247
12670 1.50936 14.5248
12680 1.53321 14.5248
12690 1.52106 14.5248
12700 1.52267 14.525
12710 1.49845 14.5251
12720 1.49437 14.5253
12730 1.50923 14.5255
12740 1.49518 14.5256
12750 1.52116 14.5256
12760 1.52239 14.5256
12770 1.52024 14.5257
12780 1.53376 14.5258
12790 1.50133 14.5259
12800 1.51608 14.5259
12810 1.49838 14.5258
12820 1.48649 14.5257
12830 1.51256 14.5256
12840 1.50841 14.5256
12850 1.50646 14.5254
12860 1.50767 14.5249
12870 1.50989 14.5247
12880 1.51953 14.5247
12890 1.52534 14.5247
12900 1.52998 14.5246
12910 1.50384 14.5243
12920 1.49338 14.5242
12930 1.48869 14.5242
12940 1.4946 14.5243
12950 1.48022 14.5241
12960 1.49897 14.5239
12970 1.51093 14.5239
12980 1.49582 14.5239
12990 1.50155 14.5237
13000 1.49215 14.5236
13010 1.5108 14.5235
13020 1.48856 14.5235
13030 1.50679 14.5236
13040 1.50428 14.5236
13050 1.51921 14.5237
13060 1.50577 14.5239
13070 1.51161 14.5242
13080 1.50135 14.5243
13090 1.52181 14.5244
13100 1.49643 14.5245
13110 1.5207 14.5245
13120 1.50213 14.5246
13130 1.53719 14.5248
13140 1.51159 14.5248
13150 1.50585 14.5247
13160 1.49935 14.5247
13170 1.52393 14.5244
13180 1.5185 14.5243
13190 1.515 14.5242
13200 1.5106 14.5241
13210 1.50472 14.5241
13220 1.47963 14.524
13230 1.49839 14.5242
13240 1.49324 14.5243
13250 1.51932 14.5244
13260 1.50283 14.5246
13270 1.49766 14.5244
13280 1.49415 14.5244
13290 1.51089 14.5247
13300 1.48555 14.525
13310 1.52692 14.5253
13320 1.5277 14.5255
13330 1.49686 14.5257
13340 1.49708 14.5258
